Animal,Phase,File,BEH,Status
H2235,P1Ego,H2235_E32_SAM1_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CTR1_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_SAM2_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CTR2_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CTR3_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_SAM3_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CTR4_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CHO3_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_POS1_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CHO4_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CHO2_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_PRE1_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_PRE2_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
H2235,P1Ego,H2235_E32_CHO1_events_dlc.csv,H2235_E31_EEE_SW5_PRE1_BEH.flv,Checked
